type,length_of_arr,no_compares,no_swaps,time
radix_base_log,1400,14000,0,0.01347041130065918
radix_base_log,1400,14000,0,0.01404261589050293
radix_base_log,1400,14000,0,0.014225959777832031
radix_base_log,1400,14000,0,0.014856100082397461
radix_base_log,1400,14000,0,0.013592004776000977
radix_base_log,1400,14000,0,0.012691736221313477
radix_base_log,1400,14000,0,0.01347041130065918
radix_base_log,1400,14000,0,0.012578010559082031
radix_base_log,1400,14000,0,0.012766599655151367
radix_base_log,1400,14000,0,0.013532876968383789
radix_base_log,1400,14000,0,0.012820720672607422
radix_base_log,1400,14000,0,0.01408243179321289
radix_base_log,1400,14000,0,0.012998342514038086
radix_base_log,1500,15000,0,0.016335487365722656
radix_base_log,1500,15000,0,0.014800548553466797
radix_base_log,1500,15000,0,0.01543426513671875
radix_base_log,1500,15000,0,0.015350341796875
radix_base_log,1500,15000,0,0.014410018920898438
radix_base_log,1500,15000,0,0.014019250869750977
radix_base_log,1500,15000,0,0.014791250228881836
radix_base_log,1500,15000,0,0.014645099639892578
radix_base_log,1500,15000,0,0.01485133171081543
radix_base_log,1500,15000,0,0.013678789138793945
radix_base_log,1500,15000,0,0.013777494430541992
radix_base_log,1500,15000,0,0.015085697174072266
radix_base_log,1500,15000,0,0.01427912712097168
radix_base_log,1500,15000,0,0.014509201049804688
radix_base_log,1500,15000,0,0.014792442321777344
radix_base_log,1500,15000,0,0.014646291732788086
radix_base_log,1500,15000,0,0.014457941055297852
radix_base_log,1500,15000,0,0.01487874984741211
radix_base_log,1500,15000,0,0.01498103141784668
radix_base_log,1500,15000,0,0.023693561553955078
radix_base_log,1600,16000,0,0.01471090316772461
radix_base_log,1600,16000,0,0.015395641326904297
radix_base_log,1600,16000,0,0.015336751937866211
radix_base_log,1600,16000,0,0.015033245086669922
radix_base_log,1600,16000,0,0.016025304794311523
radix_base_log,1600,16000,0,0.015775680541992188
radix_base_log,1600,16000,0,0.015524864196777344
radix_base_log,1600,16000,0,0.015706539154052734
radix_base_log,1600,16000,0,0.015747785568237305
radix_base_log,1600,16000,0,0.016001462936401367
radix_base_log,1600,16000,0,0.014716148376464844
radix_base_log,1600,16000,0,0.014400243759155273
radix_base_log,1600,16000,0,0.014507770538330078
radix_base_log,1600,16000,0,0.014550209045410156
radix_base_log,1600,16000,0,0.015003204345703125
radix_base_log,1600,16000,0,0.014284133911132812
radix_base_log,1600,16000,0,0.015616893768310547
radix_base_log,1600,16000,0,0.01556706428527832
radix_base_log,1600,16000,0,0.015550613403320312
radix_base_log,1600,16000,0,0.015390872955322266
radix_base_log,1700,17000,0,0.01701664924621582
radix_base_log,1700,17000,0,0.020230770111083984
radix_base_log,1700,17000,0,0.017408132553100586
radix_base_log,1700,17000,0,0.01692056655883789
radix_base_log,1700,17000,0,0.016928672790527344
radix_base_log,1700,17000,0,0.01741504669189453
radix_base_log,1700,17000,0,0.01706695556640625
radix_base_log,1700,17000,0,0.016946792602539062
radix_base_log,1700,17000,0,0.017359018325805664
radix_base_log,1700,17000,0,0.01595592498779297
radix_base_log,1700,17000,0,0.017060041427612305
radix_base_log,1700,17000,0,0.0167388916015625
radix_base_log,1700,17000,0,0.01769876480102539
radix_base_log,1700,17000,0,0.01602649688720703
radix_base_log,1700,17000,0,0.01693415641784668
radix_base_log,1700,17000,0,0.016501665115356445
radix_base_log,1700,17000,0,0.01676177978515625
radix_base_log,1700,17000,0,0.01753687858581543
radix_base_log,1700,17000,0,0.01741766929626465
radix_base_log,1700,17000,0,0.017152070999145508
radix_base_log,1800,18000,0,0.017127275466918945
radix_base_log,1800,18000,0,0.01675724983215332
radix_base_log,1800,18000,0,0.016393423080444336
radix_base_log,1800,18000,0,0.016625404357910156
radix_base_log,1800,18000,0,0.016817569732666016
radix_base_log,1800,18000,0,0.01788496971130371
radix_base_log,1800,18000,0,0.016080141067504883
radix_base_log,1800,18000,0,0.016504764556884766
radix_base_log,1800,18000,0,0.01663064956665039
radix_base_log,1800,18000,0,0.01719355583190918
radix_base_log,1800,18000,0,0.01651787757873535
radix_base_log,1800,18000,0,0.016498565673828125
radix_base_log,1800,18000,0,0.01686406135559082
radix_base_log,1800,18000,0,0.016455411911010742
radix_base_log,1800,18000,0,0.016448974609375
radix_base_log,1800,18000,0,0.016209840774536133
radix_base_log,1800,18000,0,0.01688528060913086
radix_base_log,1800,18000,0,0.019656658172607422
radix_base_log,1800,18000,0,0.016587018966674805
radix_base_log,1800,18000,0,0.016744375228881836
radix_base_log,1900,19000,0,0.01739358901977539
radix_base_log,1900,19000,0,0.01727747917175293
radix_base_log,1900,19000,0,0.01783585548400879
radix_base_log,1900,19000,0,0.017554044723510742
radix_base_log,1900,19000,0,0.017337560653686523
radix_base_log,1900,19000,0,0.017274856567382812
radix_base_log,1900,19000,0,0.017270326614379883
radix_base_log,1900,19000,0,0.017470598220825195
radix_base_log,1900,19000,0,0.017600297927856445
radix_base_log,1900,19000,0,0.01708984375
radix_base_log,1900,19000,0,0.0174863338470459
radix_base_log,1900,19000,0,0.017221927642822266
radix_base_log,1900,19000,0,0.01714015007019043
radix_base_log,1900,19000,0,0.017229318618774414
radix_base_log,1900,19000,0,0.017436981201171875
radix_base_log,1900,19000,0,0.01716470718383789
radix_base_log,1900,19000,0,0.01715993881225586
radix_base_log,1900,19000,0,0.017492055892944336
radix_base_log,1900,19000,0,0.017599105834960938
radix_base_log,1900,19000,0,0.019206523895263672
radix_base_log,2000,20000,0,0.018100976943969727
radix_base_log,2000,20000,0,0.018565654754638672
radix_base_log,2000,20000,0,0.018433094024658203
radix_base_log,2000,20000,0,0.018366336822509766
radix_base_log,2000,20000,0,0.018395423889160156
radix_base_log,2000,20000,0,0.018094778060913086
radix_base_log,2000,20000,0,0.01836371421813965
radix_base_log,2000,20000,0,0.01850581169128418
radix_base_log,2000,20000,0,0.018340587615966797
radix_base_log,2000,20000,0,0.01881694793701172
radix_base_log,2000,20000,0,0.018308162689208984
radix_base_log,2000,20000,0,0.018235445022583008
radix_base_log,2000,20000,0,0.018387794494628906
radix_base_log,2000,20000,0,0.018375635147094727
radix_base_log,2000,20000,0,0.01839900016784668
radix_base_log,2000,20000,0,0.018445730209350586
radix_base_log,2000,20000,0,0.01899576187133789
radix_base_log,2000,20000,0,0.01990509033203125
radix_base_log,2000,20000,0,0.018312454223632812
radix_base_log,2000,20000,0,0.0186159610748291
radix_base_log,2100,21000,0,0.019289255142211914
radix_base_log,2100,21000,0,0.018945693969726562
radix_base_log,2100,21000,0,0.019017934799194336
radix_base_log,2100,21000,0,0.018919706344604492
radix_base_log,2100,21000,0,0.019250869750976562
radix_base_log,2100,21000,0,0.020052433013916016
radix_base_log,2100,21000,0,0.019112110137939453
radix_base_log,2100,21000,0,0.0190737247467041
radix_base_log,2100,21000,0,0.020351886749267578
radix_base_log,2100,21000,0,0.019401073455810547
radix_base_log,2100,21000,0,0.02159595489501953
radix_base_log,2100,21000,0,0.019171953201293945
radix_base_log,2100,21000,0,0.02190089225769043
radix_base_log,2100,21000,0,0.019332408905029297
radix_base_log,2100,21000,0,0.019408464431762695
radix_base_log,2100,21000,0,0.019472360610961914
radix_base_log,2100,21000,0,0.018829345703125
radix_base_log,2100,21000,0,0.01926398277282715
radix_base_log,2100,21000,0,0.01873040199279785
radix_base_log,2100,21000,0,0.020232200622558594
radix_base_log,2200,22000,0,0.021103858947753906
radix_base_log,2200,22000,0,0.01948833465576172
radix_base_log,2200,22000,0,0.020975828170776367
radix_base_log,2200,22000,0,0.01972794532775879
radix_base_log,2200,22000,0,0.020657062530517578
radix_base_log,2200,22000,0,0.02079153060913086
radix_base_log,2200,22000,0,0.019786596298217773
radix_base_log,2200,22000,0,0.020526409149169922
radix_base_log,2200,22000,0,0.020638465881347656
radix_base_log,2200,22000,0,0.020221233367919922
radix_base_log,2200,22000,0,0.0200653076171875
radix_base_log,2200,22000,0,0.020525693893432617
radix_base_log,2200,22000,0,0.020970821380615234
radix_base_log,2200,22000,0,0.01960587501525879
radix_base_log,2200,22000,0,0.02106308937072754
radix_base_log,2200,22000,0,0.019726991653442383
radix_base_log,2200,22000,0,0.01997208595275879
radix_base_log,2200,22000,0,0.02013111114501953
radix_base_log,2200,22000,0,0.019959449768066406
radix_base_log,2200,22000,0,0.02204442024230957
radix_base_log,2300,23000,0,0.026795148849487305
radix_base_log,2300,23000,0,0.024126291275024414
radix_base_log,2300,23000,0,0.021018505096435547
radix_base_log,2300,23000,0,0.021115779876708984
radix_base_log,2300,23000,0,0.02163100242614746
radix_base_log,2300,23000,0,0.022562026977539062
radix_base_log,2300,23000,0,0.020959138870239258
radix_base_log,2300,23000,0,0.021144390106201172
radix_base_log,2300,23000,0,0.02117323875427246
radix_base_log,2300,23000,0,0.020891189575195312
radix_base_log,2300,23000,0,0.02117919921875
radix_base_log,2300,23000,0,0.021023988723754883
radix_base_log,2300,23000,0,0.02107548713684082
radix_base_log,2300,23000,0,0.020842313766479492
radix_base_log,2300,23000,0,0.021840333938598633
radix_base_log,2300,23000,0,0.022069692611694336
radix_base_log,2300,23000,0,0.020862817764282227
radix_base_log,2300,23000,0,0.021188020706176758
radix_base_log,2300,23000,0,0.020832538604736328
radix_base_log,2300,23000,0,0.021191120147705078
radix_base_log,2400,24000,0,0.02191472053527832
radix_base_log,2400,24000,0,0.022118330001831055
radix_base_log,2400,24000,0,0.021761655807495117
radix_base_log,2400,24000,0,0.022066354751586914
radix_base_log,2400,24000,0,0.021894454956054688
radix_base_log,2400,24000,0,0.022001981735229492
radix_base_log,2400,24000,0,0.022172927856445312
radix_base_log,2400,24000,0,0.022562742233276367
radix_base_log,2400,24000,0,0.023130178451538086
radix_base_log,2400,24000,0,0.02159905433654785
radix_base_log,2400,24000,0,0.022912263870239258
radix_base_log,2400,24000,0,0.021598339080810547
radix_base_log,2400,24000,0,0.022385835647583008
radix_base_log,2400,24000,0,0.021677732467651367
radix_base_log,2400,24000,0,0.02215862274169922
radix_base_log,2400,24000,0,0.02242136001586914
radix_base_log,2400,24000,0,0.02199268341064453
radix_base_log,2400,24000,0,0.021814823150634766
radix_base_log,2400,24000,0,0.02185678482055664
radix_base_log,2400,24000,0,0.02194690704345703
radix_base_log,2500,25000,0,0.022623777389526367
radix_base_log,2500,25000,0,0.02293086051940918
radix_base_log,2500,25000,0,0.022503137588500977
radix_base_log,2500,25000,0,0.02291274070739746
radix_base_log,2500,25000,0,0.02262091636657715
radix_base_log,2500,25000,0,0.02310967445373535
radix_base_log,2500,25000,0,0.022799968719482422
radix_base_log,2500,25000,0,0.02291417121887207
radix_base_log,2500,25000,0,0.022640705108642578
radix_base_log,2500,25000,0,0.02277398109436035
radix_base_log,2500,25000,0,0.023286819458007812
radix_base_log,2500,25000,0,0.022954463958740234
radix_base_log,2500,25000,0,0.02306509017944336
radix_base_log,2500,25000,0,0.023427486419677734
radix_base_log,2500,25000,0,0.02465367317199707
radix_base_log,2500,25000,0,0.023584842681884766
radix_base_log,2500,25000,0,0.02339339256286621
radix_base_log,2500,25000,0,0.022761821746826172
radix_base_log,2500,25000,0,0.022833585739135742
radix_base_log,2500,25000,0,0.02290964126586914
radix_base_log,2600,26000,0,0.024302244186401367
radix_base_log,2600,26000,0,0.02380681037902832
radix_base_log,2600,26000,0,0.025797605514526367
radix_base_log,2600,26000,0,0.02764749526977539
radix_base_log,2600,26000,0,0.026809215545654297
radix_base_log,2600,26000,0,0.025928020477294922
radix_base_log,2600,26000,0,0.02462458610534668
radix_base_log,2600,26000,0,0.023572683334350586
radix_base_log,2600,26000,0,0.02471184730529785
radix_base_log,2600,26000,0,0.024556636810302734
radix_base_log,2600,26000,0,0.024956941604614258
radix_base_log,2600,26000,0,0.026465415954589844
radix_base_log,2600,26000,0,0.023945331573486328
radix_base_log,2600,26000,0,0.024313926696777344
radix_base_log,2600,26000,0,0.023301362991333008
radix_base_log,2600,26000,0,0.023928165435791016
radix_base_log,2600,26000,0,0.02403402328491211
radix_base_log,2600,26000,0,0.025499343872070312
radix_base_log,2600,26000,0,0.025290250778198242
radix_base_log,2600,26000,0,0.02531743049621582
radix_base_log,2700,27000,0,0.025922536849975586
radix_base_log,2700,27000,0,0.025632619857788086
radix_base_log,2700,27000,0,0.02463674545288086
radix_base_log,2700,27000,0,0.024601459503173828
radix_base_log,2700,27000,0,0.02600383758544922
radix_base_log,2700,27000,0,0.030434846878051758
radix_base_log,2700,27000,0,0.030191898345947266
radix_base_log,2700,27000,0,0.025573015213012695
radix_base_log,2700,27000,0,0.03157472610473633
radix_base_log,2700,27000,0,0.026431560516357422
radix_base_log,2700,27000,0,0.027493953704833984
radix_base_log,2700,27000,0,0.026671171188354492
radix_base_log,2700,27000,0,0.026119709014892578
radix_base_log,2700,27000,0,0.026681184768676758
radix_base_log,2700,27000,0,0.026043176651000977
radix_base_log,2700,27000,0,0.027047157287597656
radix_base_log,2700,27000,0,0.025552749633789062
radix_base_log,2700,27000,0,0.02759695053100586
radix_base_log,2700,27000,0,0.02622818946838379
radix_base_log,2700,27000,0,0.027731657028198242
radix_base_log,2800,28000,0,0.028111934661865234
radix_base_log,2800,28000,0,0.027324199676513672
radix_base_log,2800,28000,0,0.02552938461303711
radix_base_log,2800,28000,0,0.025887727737426758
radix_base_log,2800,28000,0,0.025776147842407227
radix_base_log,2800,28000,0,0.026241779327392578
radix_base_log,2800,28000,0,0.02898406982421875
radix_base_log,2800,28000,0,0.034139156341552734
radix_base_log,2800,28000,0,0.02699756622314453
radix_base_log,2800,28000,0,0.02599048614501953
radix_base_log,2800,28000,0,0.02734208106994629
radix_base_log,2800,28000,0,0.025441646575927734
radix_base_log,2800,28000,0,0.02604818344116211
radix_base_log,2800,28000,0,0.026103973388671875
radix_base_log,2800,28000,0,0.026271820068359375
radix_base_log,2800,28000,0,0.026192426681518555
radix_base_log,2800,28000,0,0.02547144889831543
radix_base_log,2800,28000,0,0.025951623916625977
radix_base_log,2800,28000,0,0.026417016983032227
radix_base_log,2800,28000,0,0.025990009307861328
radix_base_log,2900,29000,0,0.027606487274169922
radix_base_log,2900,29000,0,0.02849745750427246
radix_base_log,2900,29000,0,0.02924203872680664
radix_base_log,2900,29000,0,0.03327155113220215
radix_base_log,2900,29000,0,0.027904510498046875
radix_base_log,2900,29000,0,0.02686166763305664
radix_base_log,2900,29000,0,0.026978015899658203
radix_base_log,2900,29000,0,0.02618265151977539
radix_base_log,2900,29000,0,0.02659463882446289
radix_base_log,2900,29000,0,0.026357412338256836
radix_base_log,2900,29000,0,0.026762962341308594
radix_base_log,2900,29000,0,0.026859283447265625
radix_base_log,2900,29000,0,0.026637792587280273
radix_base_log,2900,29000,0,0.02707386016845703
radix_base_log,2900,29000,0,0.026241779327392578
radix_base_log,2900,29000,0,0.02713489532470703
radix_base_log,2900,29000,0,0.026901960372924805
radix_base_log,2900,29000,0,0.02799510955810547
radix_base_log,2900,29000,0,0.027525901794433594
radix_base_log,2900,29000,0,0.026746749877929688
radix_base_log,3000,30000,0,0.02776789665222168
radix_base_log,3000,30000,0,0.02737259864807129
radix_base_log,3000,30000,0,0.02861309051513672
radix_base_log,3000,30000,0,0.027041196823120117
radix_base_log,3000,30000,0,0.029765844345092773
radix_base_log,3000,30000,0,0.028206825256347656
